Tarih,Saat,Enlem(N),Boylam(E),Derinlik(km),ML
2024.02.03,22:35:18.73,38.0877,37.3117,8.8,1.2
2024.02.03,22:22:02.85,38.7915,37.4542,8.2,2.2
2024.02.03,22:01:58.56,38.7837,37.4848,1.3,2.1
2024.02.03,21:51:11.79,38.7752,37.5263,3.1,1.2
2024.02.03,21:46:39.01,38.3317,38.1832,8.5,1.8
2024.02.03,21:31:12.88,38.405,37.3968,6.6,1.4
2024.02.03,20:36:04.52,40.6652,34.3972,6.6,3.0
2024.02.03,20:26:09.44,37.4935,37.2325,4.1,2.0
2024.02.03,20:10:44.14,37.8248,36.1407,5.0,2.0
2024.02.03,19:47:10.25,40.4127,28.8312,10.5,2.1
2024.02.03,19:37:52.56,38.521,37.2647,5.1,2.0
2024.02.03,19:07:52.67,38.1298,36.9508,3.7,1.9
2024.02.03,19:00:39.26,38.0707,37.2943,5.6,2.3
2024.02.03,18:38:04.36,38.3677,37.3988,5.5,1.3
2024.02.03,18:17:32.52,38.8125,37.4283,7.1,1.5
2024.02.03,16:24:18.10,39.6103,26.378,10.0,2.1
2024.02.03,16:15:19.92,39.613,26.3827,7.7,2.2
2024.02.03,15:32:08.32,39.3228,38.8478,19.7,2.1
2024.02.03,15:04:20.06,37.9608,27.1862,7.9,1.7
2024.02.03,14:45:08.83,37.6663,35.4273,5.0,2.8
2024.02.03,14:05:41.81,37.2997,36.9988,5.2,2.7
2024.02.03,13:50:40.49,36.2433,36.1045,11.4,2.3
2024.02.03,13:35:42.02,38.3418,37.3117,12.3,1.4
2024.02.03,13:18:01.90,37.978,27.1488,8.1,2.1
2024.02.03,12:03:46.11,37.9277,36.429,5.0,2.0
2024.02.03,11:39:49.11,40.3505,29.1637,0.0,1.0
2024.02.03,11:25:03.87,37.9618,27.1498,3.1,3.6
2024.02.03,11:11:47.39,40.4185,28.9008,6.4,2.0
2024.02.03,11:00:14.47,37.837,36.0432,16.7,1.7
2024.02.03,10:51:48.04,40.4145,28.8747,8.9,2.2
2024.02.03,10:41:17.67,37.9545,27.1278,1.4,3.0
2024.02.03,09:54:42.21,39.6218,29.3608,0.0,1.8
2024.02.03,09:52:32.51,37.931,36.6315,8.6,1.7
2024.02.03,09:47:49.90,37.8297,36.0862,6.7,1.8
2024.02.03,09:31:55.56,38.5962,30.903,7.8,1.7
2024.02.03,09:14:26.80,36.7627,35.8552,8.8,1.7
2024.02.03,08:00:44.38,39.6225,29.4322,0.0,1.6
2024.02.03,07:45:26.38,38.4162,39.4483,7.7,2.6
2024.02.03,07:24:41.53,36.3213,36.1863,4.8,1.9
2024.02.03,07:19:07.14,38.5993,30.891,5.6,1.5
2024.02.03,07:09:54.55,38.6028,30.8983,9.7,1.1
2024.02.03,06:39:47.16,38.0082,36.387,4.0,1.5
2024.02.03,06:33:43.36,37.9827,27.1467,11.9,1.6
2024.02.03,06:21:39.82,38.2852,37.7262,8.5,1.7
2024.02.03,06:07:30.31,37.9753,27.1062,9.4,1.8
2024.02.03,06:06:01.87,38.2953,34.9713,10.1,1.8
2024.02.03,06:03:43.79,38.3867,37.3795,10.5,1.5
2024.02.03,05:01:41.41,38.1707,38.5642,6.7,2.0
2024.02.03,04:57:14.45,41.7693,33.651,5.0,1.9
2024.02.03,04:47:19.51,36.3095,27.776,5.9,1.8
2024.02.03,04:14:29.58,39.3482,32.9648,7.7,1.1
2024.02.03,04:07:36.33,36.9427,27.6755,7.2,2.5
2024.02.03,04:05:38.63,36.6857,30.2523,16.7,1.3
2024.02.03,03:54:40.25,39.8745,40.2662,8.5,1.3
2024.02.03,03:43:04.58,36.0172,36.1087,4.2,1.6
2024.02.03,03:42:32.78,35.507,33.3258,5.1,2.2
2024.02.03,03:40:45.29,39.896,40.2727,2.9,2.0
2024.02.03,03:32:04.13,39.8618,40.2563,8.7,2.2
2024.02.03,03:20:29.62,37.8222,36.0925,2.4,1.5
2024.02.03,03:09:28.16,37.3847,43.8403,5.0,4.0
2024.02.03,03:01:48.55,38.4562,37.5228,5.0,1.8
2024.02.03,02:52:16.38,37.7558,36.6117,7.9,1.2
2024.02.03,02:31:57.02,36.4038,41.9265,5.6,2.3
2024.02.03,02:29:37.57,38.4647,37.5313,5.6,2.3
2024.02.03,02:00:58.44,39.2135,32.6563,1.9,1.6
2024.02.03,01:58:16.70,37.7672,36.5325,4.0,1.7
2024.02.03,01:50:27.04,38.4307,37.22,14.1,1.0
2024.02.03,01:45:19.30,38.7748,43.1717,5.8,2.2
2024.02.03,01:35:21.36,37.373,36.9157,8.5,3.3
2024.02.03,01:32:39.27,38.0223,36.4955,21.9,1.2
2024.02.03,01:29:09.79,38.455,26.3925,7.8,1.5
2024.02.03,01:17:30.28,38.4107,39.1507,5.0,3.6
2024.02.03,01:12:00.42,40.2455,31.759,14.3,1.4
2024.02.03,00:58:06.68,37.932,36.5293,2.3,1.5
2024.02.03,00:48:03.75,37.2743,37.0813,5.6,1.3
2024.02.03,00:46:36.40,37.797,37.6905,5.8,1.9
2024.02.03,00:32:31.70,40.7797,31.4135,10.4,1.2
2024.02.03,00:12:10.75,37.8832,37.9442,8.6,2.0
2024.02.03,00:08:37.75,38.437,37.556,14.5,1.2
2024.02.03,00:00:20.55,37.9682,27.116,5.4,2.1
2024.02.02,23:44:34.29,37.1777,43.9367,12.1,2.0
2024.02.02,23:27:06.03,38.2162,37.6683,8.8,1.5
2024.02.02,23:23:17.67,40.1043,32.8608,9.8,1.7
2024.02.02,23:14:25.87,38.9777,28.1325,8.0,1.1
2024.02.02,22:43:40.13,38.2235,27.6103,5.3,1.4
2024.02.02,22:39:07.84,37.9543,27.098,9.0,1.6
2024.02.02,22:37:53.96,37.8283,36.1037,7.7,1.1
2024.02.02,21:48:22.69,37.9665,27.1103,3.9,1.8
2024.02.02,21:45:35.86,37.9685,27.1133,5.4,2.7
2024.02.02,21:41:50.81,39.5648,39.8242,5.1,2.0
2024.02.02,21:20:18.82,39.5747,39.8207,7.7,1.5
2024.02.02,21:17:59.82,36.198,35.3498,10.0,1.5
2024.02.02,20:29:23.28,40.437,28.927,1.5,1.1
2024.02.02,20:22:34.15,38.2032,27.5983,10.7,1.5
2024.02.02,19:59:47.08,36.3133,36.3873,1.1,1.7
2024.02.02,19:40:24.05,39.007,27.8433,5.8,2.1
2024.02.02,19:12:02.18,37.8158,36.0952,1.3,1.8
2024.02.02,19:06:50.25,37.8198,36.1295,5.0,3.6
2024.02.02,19:01:34.92,38.144,36.6547,3.7,1.2
2024.02.02,18:32:03.27,38.1572,38.5843,6.2,2.0
2024.02.02,17:33:18.02,37.972,27.1342,7.6,2.3
2024.02.02,17:32:17.09,37.9852,27.1323,7.6,2.3
2024.02.02,16:38:36.78,39.1413,29.3343,3.1,2.5
2024.02.02,16:35:57.57,38.4698,39.687,8.4,1.7
2024.02.02,15:48:50.66,38.5142,39.34,5.0,1.7
2024.02.02,15:27:47.16,37.9663,27.1373,9.3,3.3
2024.02.02,15:06:39.06,38.4082,39.6022,8.1,1.6
2024.02.02,14:44:41.32,37.8427,36.1252,5.0,2.4
2024.02.02,13:52:12.27,40.4303,28.8798,10.2,1.2
2024.02.02,12:40:27.21,38.659,34.7307,5.9,1.8
2024.02.02,12:25:32.47,38.4793,39.4002,5.7,1.9
2024.02.02,12:22:58.21,37.5313,37.2857,7.5,2.2
2024.02.02,11:42:22.89,37.0675,29.1238,15.0,1.9
2024.02.02,10:46:40.44,37.8085,36.1717,6.7,1.7
2024.02.02,10:41:13.27,38.1712,38.5897,6.3,2.7
2024.02.02,10:24:12.55,37.6625,35.3693,10.0,1.7
2024.02.02,10:19:42.16,38.2798,38.6952,18.7,1.5
2024.02.02,10:03:56.33,40.7863,31.4547,6.0,2.2
2024.02.02,09:42:48.52,40.4117,28.8572,11.0,1.8
2024.02.02,09:04:19.40,38.0333,36.7792,9.7,2.0
2024.02.02,08:57:58.23,38.2015,38.628,5.8,2.0
2024.02.02,08:54:02.46,38.0662,38.2765,7.5,1.8
2024.02.02,08:44:04.27,37.8282,36.1683,5.0,2.8
2024.02.02,08:17:43.47,40.7277,27.3853,15.3,1.1
2024.02.02,08:05:34.26,35.7688,33.8762,13.2,2.2
2024.02.02,07:53:22.97,38.2537,38.6203,5.0,3.0
2024.02.02,07:27:55.86,37.0862,28.3683,3.7,1.5
2024.02.02,07:10:22.64,38.441,37.0495,3.0,3.1
2024.02.02,06:48:32.81,37.9747,27.1112,8.8,1.8
2024.02.02,06:35:37.45,40.1208,32.8912,7.4,1.8
2024.02.02,06:12:23.97,36.0217,36.0698,5.4,2.7
2024.02.02,06:05:33.33,40.805,31.4625,3.5,2.2
2024.02.02,05:51:55.72,38.0993,38.5983,8.8,2.3
2024.02.02,05:44:05.88,39.2278,29.3583,0.0,1.3
2024.02.02,05:34:55.89,40.7712,31.012,5.1,1.5
2024.02.02,05:01:31.76,40.4557,26.37,16.8,1.5
2024.02.02,04:30:20.77,38.0503,37.3478,4.4,1.3
2024.02.02,03:59:50.50,37.8898,36.3007,4.0,2.8
2024.02.02,03:54:14.47,36.073,36.0622,5.0,1.7
2024.02.02,03:33:05.88,37.9687,27.1043,7.5,1.8
2024.02.02,03:32:11.44,37.969,27.1093,5.2,2.1
2024.02.02,03:21:26.71,36.0088,36.0682,4.7,2.4
2024.02.02,03:13:35.22,38.2525,38.0577,9.9,1.7
2024.02.02,03:07:50.16,36.3245,36.2945,3.0,1.6
2024.02.02,02:43:22.34,38.1082,38.5098,5.4,1.7
2024.02.02,02:32:48.49,38.2327,39.083,22.4,1.6
2024.02.02,02:21:03.41,38.1207,38.3997,2.4,2.0
2024.02.02,02:16:17.63,38.5195,37.1907,11.0,1.2
2024.02.02,01:44:03.75,40.9328,43.3617,5.0,2.0
2024.02.02,01:36:47.99,35.9688,30.8008,12.4,1.8
2024.02.02,00:43:01.94,37.2377,27.9355,11.2,1.3
2024.02.02,00:11:19.80,38.5505,37.5102,8.8,1.6
2024.02.02,00:04:55.66,37.9775,27.1925,9.7,1.4
2024.02.01,23:52:16.41,38.0735,37.7697,9.2,1.8
2024.02.01,23:39:18.57,39.8817,39.6517,5.4,2.2
2024.02.01,23:29:52.62,37.795,36.0935,9.4,1.0
2024.02.01,23:21:07.58,37.3982,43.9192,5.0,3.4
2024.02.01,23:10:10.37,37.9412,27.1438,10.6,2.0
2024.02.01,22:58:13.63,38.1628,38.5282,11.5,1.7
2024.02.01,22:54:08.74,39.0808,41.2563,8.5,1.4
2024.02.01,22:47:06.55,40.805,31.46,3.2,1.6
2024.02.01,22:45:10.01,37.7442,37.6513,5.4,1.7
2024.02.01,22:21:13.94,36.4637,29.1053,22.0,1.9
2024.02.01,22:01:58.92,37.6003,37.3885,13.2,1.7
2024.02.01,21:29:06.15,37.7562,37.7362,8.8,1.6
2024.02.01,21:26:51.89,37.2172,37.0133,6.8,1.4
2024.02.01,21:14:33.35,37.1442,28.534,19.2,1.4
2024.02.01,19:30:11.47,38.0948,37.2142,5.4,1.9
2024.02.01,18:30:31.62,37.9797,27.1432,12.2,1.5
2024.02.01,17:27:06.23,39.3588,38.8478,8.3,2.4
2024.02.01,16:36:17.87,37.826,36.0985,7.5,3.1
2024.02.01,16:28:40.65,37.94,36.4908,10.8,2.0
2024.02.01,15:49:47.46,37.9802,27.1145,13.6,2.3
2024.02.01,15:45:55.54,37.968,27.159,7.4,2.1
2024.02.01,15:40:59.19,38.0952,37.1195,7.4,1.4
2024.02.01,15:37:00.96,36.027,36.081,7.2,2.6
2024.02.01,14:53:33.16,36.7615,31.8842,17.0,2.0
2024.02.01,14:45:34.90,37.2787,36.9833,5.4,1.6
2024.02.01,14:12:18.83,38.2983,38.8537,7.1,1.7
2024.02.01,13:58:51.42,37.961,27.1213,12.2,1.7
2024.02.01,13:53:39.11,37.2737,36.9822,12.2,3.2
2024.02.01,12:56:30.89,37.4845,36.9898,7.2,1.5
2024.02.01,12:54:07.07,37.3168,37.029,9.2,2.1
2024.02.01,12:25:49.23,40.4135,28.8765,9.6,1.7
2024.02.01,12:16:17.08,39.589,39.8048,9.8,2.5
2024.02.01,12:10:06.26,38.8508,43.5592,21.5,2.2
2024.02.01,11:28:36.04,36.1863,33.4507,0.0,1.0
2024.02.01,10:51:28.14,40.422,28.655,11.7,1.4
2024.02.01,10:42:14.70,38.4243,37.3275,8.6,1.7
2024.02.01,10:24:32.78,37.9687,27.1128,10.7,2.1
2024.02.01,10:23:14.82,37.838,35.1453,13.0,2.2
2024.02.01,10:06:05.99,37.6797,30.4912,5.0,1.5
2024.02.01,10:03:26.33,40.2665,30.7973,10.9,1.8
2024.02.01,10:00:34.04,39.6618,29.4705,0.0,1.9
2024.02.01,09:55:47.82,37.9683,27.1173,13.3,1.8
2024.02.01,09:41:15.36,39.2545,29.2655,0.0,1.6
2024.02.01,09:36:19.83,39.2727,29.2247,0.0,1.6
2024.02.01,09:02:35.12,38.4452,39.3828,13.6,2.1
2024.02.01,08:58:40.36,37.392,37.0637,10.1,2.2
2024.02.01,08:46:59.92,35.2273,33.5215,0.0,1.3
2024.02.01,08:28:06.18,36.9282,29.3677,13.2,1.8
2024.02.01,08:19:21.10,38.1092,37.7328,14.0,1.8
2024.02.01,08:12:45.57,38.4983,40.3765,4.4,1.6
2024.02.01,08:09:09.35,38.4107,39.1233,3.3,1.6
2024.02.01,08:00:59.59,37.5312,37.1612,6.7,1.4
2024.02.01,07:43:46.40,37.9727,27.1273,12.2,2.1
2024.02.01,07:29:00.46,37.8245,36.1417,18.0,1.8
2024.02.01,07:18:31.71,37.3252,31.1628,125.4,1.1
2024.02.01,07:09:39.87,39.0965,27.5165,0.0,1.9
2024.02.01,06:17:53.93,37.6383,35.8685,5.4,1.4
2024.02.01,06:09:23.77,37.9768,27.1132,14.8,1.4
2024.02.01,05:41:06.40,38.082,36.621,8.6,1.3
2024.02.01,05:33:19.48,37.065,29.1108,12.6,1.3
2024.02.01,05:33:08.94,37.8333,36.0852,8.8,2.9
2024.02.01,05:29:21.40,37.9805,27.1702,11.2,1.7
2024.02.01,05:23:43.80,37.8505,36.0622,9.2,1.5
2024.02.01,05:01:00.04,38.2328,38.1222,8.1,1.8
2024.02.01,04:58:16.75,36.9582,27.5277,4.4,1.6
2024.02.01,04:45:50.66,38.109,36.3865,10.4,1.0
2024.02.01,04:32:03.71,37.1712,36.677,12.0,2.6
2024.02.01,03:59:07.70,38.1677,37.4022,5.0,1.2
2024.02.01,02:17:58.71,37.653,35.751,8.5,1.7
2024.02.01,01:31:45.77,37.9488,36.2318,6.4,1.6
2024.02.01,01:29:39.93,38.0228,37.47,9.2,1.5
2024.02.01,01:24:52.68,37.8775,36.0117,5.1,1.5
2024.02.01,01:18:48.35,37.8513,36.0255,14.4,1.1
2024.02.01,01:16:34.23,38.2592,38.1128,5.4,1.4
2024.02.01,00:47:12.57,38.5375,39.5503,13.1,1.5
2024.02.01,00:36:51.22,37.9472,28.7137,12.5,2.2
2024.02.01,00:23:05.26,37.9353,36.6625,11.2,2.2
2024.02.01,00:01:35.81,37.9655,27.1518,12.3,1.6
2024.01.31,23:45:00.40,37.4018,37.099,9.0,1.4
2024.01.31,23:38:14.06,37.404,37.1653,5.6,1.1
2024.01.31,22:51:26.93,37.9632,27.1313,7.5,1.7
2024.01.31,21:51:06.54,38.4097,36.7667,9.5,1.6
2024.01.31,21:08:56.72,38.2155,36.669,5.0,1.7
2024.01.31,20:48:54.01,38.5308,37.499,15.5,1.1
2024.01.31,20:41:35.38,37.2093,28.8115,5.3,1.6
2024.01.31,20:19:28.20,37.4267,36.7893,5.9,1.5
2024.01.31,20:13:33.52,38.0955,36.6007,5.6,1.3
2024.01.31,20:10:00.50,38.4612,37.3337,7.6,1.2
2024.01.31,20:01:37.86,38.4507,37.2588,5.0,1.6
2024.01.31,19:59:06.94,37.0695,28.9172,3.7,2.0
2024.01.31,19:51:34.78,38.35,39.014,5.0,2.0
2024.01.31,19:19:17.49,37.8777,36.4488,14.0,1.5
2024.01.31,18:54:59.01,38.2723,39.0508,6.1,1.8
2024.01.31,18:40:25.27,38.0575,37.6032,1.9,1.5
2024.01.31,17:43:25.84,38.0095,37.4285,9.4,1.5
2024.01.31,17:40:58.25,38.1735,38.5375,5.5,1.8
2024.01.31,17:29:00.50,38.2368,38.4015,2.0,1.6
2024.01.31,16:48:07.15,38.521,37.463,6.5,1.3
2024.01.31,16:26:47.36,39.483,37.297,1.1,2.1
2024.01.31,16:20:02.49,38.2062,38.5833,1.5,2.2
2024.01.31,16:11:01.44,37.2933,36.8537,5.0,1.9
2024.01.31,16:06:24.06,38.3482,28.541,5.0,1.5
2024.01.31,15:45:28.22,40.3473,33.0052,8.6,2.0
2024.01.31,15:43:30.15,38.415,37.4175,5.4,1.5
2024.01.31,15:40:42.45,37.9743,27.145,5.0,1.7
2024.01.31,15:28:02.52,38.1475,38.6487,5.0,3.0
2024.01.31,15:14:16.93,38.116,37.8372,5.0,1.8
2024.01.31,15:12:23.69,37.8858,27.3415,6.3,2.3
2024.01.31,14:59:55.80,36.116,33.5643,0.0,1.2
2024.01.31,14:35:24.57,38.0007,36.3677,3.7,2.0
2024.01.31,14:34:57.90,37.8608,27.3218,5.5,2.5
2024.01.31,13:59:57.02,38.4883,27.5837,12.8,1.6
2024.01.31,12:48:35.82,40.4183,28.8692,5.4,3.4
2024.01.31,12:13:30.69,38.5033,39.8572,9.5,2.1
2024.01.31,12:08:33.67,37.6482,36.0668,16.8,1.5
2024.01.31,12:02:43.63,37.9732,27.2067,17.8,1.8
2024.01.31,11:53:41.10,39.6548,26.2182,7.7,2.7
2024.01.31,11:44:26.85,41.0993,28.8477,0.0,1.4
2024.01.31,10:17:30.34,40.4082,28.848,5.3,3.3
2024.01.31,09:42:08.08,39.3058,29.036,16.6,1.2
2024.01.31,08:50:48.76,38.5247,37.7118,7.9,1.4
2024.01.31,08:13:26.81,38.409,37.6117,3.4,1.2
2024.01.31,07:34:04.14,37.9817,27.1947,7.3,1.8
2024.01.31,07:15:16.54,39.7235,40.8807,12.0,1.5
2024.01.31,06:42:19.95,37.9588,27.1167,8.6,2.7
2024.01.31,06:35:59.57,37.1493,43.973,25.2,2.4
2024.01.31,06:14:07.79,37.0607,28.9212,5.0,1.0
2024.01.31,05:51:32.08,35.3428,33.772,15.2,2.7
2024.01.31,05:41:42.61,38.0382,36.6792,5.5,2.5
2024.01.31,05:11:59.81,38.0925,32.5892,0.0,1.5
2024.01.31,05:08:11.79,35.3063,36.4853,5.0,2.8
2024.01.31,04:58:39.86,37.1517,28.6815,18.9,1.3
2024.01.31,04:33:47.66,40.2022,31.8555,5.0,2.2
2024.01.31,04:25:45.93,38.1147,37.7783,7.6,2.4
2024.01.31,03:30:40.24,39.66,33.9255,9.4,1.8
2024.01.31,03:30:22.19,37.0603,28.9458,6.0,2.1
2024.01.31,03:27:22.13,39.8657,40.1435,10.2,2.5
2024.01.31,03:07:43.63,37.501,37.4072,5.5,1.1
2024.01.31,03:02:35.52,38.2567,37.7138,5.0,1.3
2024.01.31,02:25:47.65,38.1712,38.4712,2.1,1.2
2024.01.31,02:20:35.08,40.6948,27.3868,5.2,1.5
2024.01.31,02:02:34.58,37.9825,27.1575,5.4,1.2
2024.01.31,02:00:34.91,38.1888,36.1662,20.2,1.0
2024.01.31,01:56:49.03,36.6118,36.4147,3.6,2.1
2024.01.31,01:42:00.56,37.422,27.434,2.5,1.6
2024.01.31,01:32:56.28,40.2455,31.7648,5.5,2.1
2024.01.31,01:29:38.69,38.067,37.4182,5.4,1.6
2024.01.31,01:17:03.89,37.984,27.1783,15.2,1.2
2024.01.31,01:08:15.32,37.9562,36.305,14.0,1.0
2024.01.31,01:03:37.33,36.3217,36.4178,1.1,1.5
2024.01.31,00:20:20.61,40.4353,28.8868,7.6,1.1
2024.01.31,00:15:06.40,37.8242,36.3118,5.0,1.0
2024.01.31,00:13:57.41,38.805,37.4712,5.8,1.8
2024.01.31,00:04:19.10,36.9843,29.0038,4.2,1.0
2024.01.31,00:00:31.45,38.1287,38.2898,18.7,1.6
2024.01.30,23:27:43.10,38.4957,37.3192,6.6,1.5
2024.01.30,23:13:33.92,38.5082,39.3348,14.8,1.2
2024.01.30,23:07:12.89,38.0748,32.5863,5.0,1.5
2024.01.30,23:02:00.26,37.9775,27.1228,8.7,1.8
2024.01.30,22:52:55.14,38.0753,32.5845,7.7,2.1
2024.01.30,22:24:18.35,35.2435,36.2962,3.5,2.2
2024.01.30,22:20:36.64,35.2337,36.7147,9.5,3.2
2024.01.30,22:15:43.69,38.22,38.4173,8.2,1.7
2024.01.30,22:00:00.76,38.0105,27.1222,16.4,1.8
2024.01.30,21:53:54.56,37.9088,27.1822,1.9,1.2
2024.01.30,21:39:41.12,38.4055,31.7595,4.9,1.8
2024.01.30,21:20:59.72,38.8713,37.4342,4.7,1.7
2024.01.30,21:20:27.00,37.861,26.9447,6.9,1.3
2024.01.30,21:18:51.65,38.1402,36.9917,8.7,1.3
2024.01.30,21:16:14.47,36.7705,31.9325,5.0,2.6
2024.01.30,21:05:30.02,38.21,37.8533,3.6,1.6
2024.01.30,21:01:22.67,37.8995,36.2187,1.1,1.1
2024.01.30,20:11:06.24,40.2627,41.1328,7.8,1.3
2024.01.30,19:57:46.48,38.0237,38.1713,5.0,1.9
2024.01.30,19:49:21.33,38.4202,37.4115,5.0,1.4
2024.01.30,19:44:42.68,37.9683,27.1228,2.8,3.2
2024.01.30,19:33:51.22,37.9535,27.1147,3.2,3.0
2024.01.30,18:33:51.66,38.1042,37.8473,6.9,2.2
2024.01.30,18:31:05.63,39.057,27.4803,4.7,1.6
2024.01.30,18:28:39.55,36.7855,31.9392,5.0,2.3
2024.01.30,18:28:23.39,37.9352,27.0637,20.6,1.2
2024.01.30,18:17:15.34,37.9477,27.0955,5.3,2.1
2024.01.30,18:16:45.02,38.1467,36.2323,14.4,1.2
2024.01.30,17:55:08.10,40.445,28.8743,5.1,3.3
2024.01.30,17:33:44.30,38.1163,36.4852,9.2,1.2
2024.01.30,17:30:10.32,38.4543,38.6562,4.9,1.1
2024.01.30,16:52:56.46,38.1073,36.746,6.2,1.4
2024.01.30,16:41:33.91,37.964,27.12,14.6,1.8
2024.01.30,16:37:22.04,37.2602,28.493,16.6,1.7
2024.01.30,16:34:17.26,37.9345,27.183,2.4,1.4
2024.01.30,16:04:46.18,36.185,36.1625,5.4,1.7
2024.01.30,15:54:13.88,38.4442,37.3167,8.4,1.3
2024.01.30,15:43:07.11,35.527,33.487,21.5,3.3
2024.01.30,15:24:37.23,38.4588,37.3725,5.5,1.4
2024.01.30,15:21:13.84,38.6248,37.3708,16.6,1.3
2024.01.30,15:04:13.19,39.0492,42.2552,5.0,2.2
2024.01.30,15:00:33.95,38.0882,37.5788,5.0,2.0
2024.01.30,14:56:20.34,37.9495,27.1295,5.0,2.2
2024.01.30,14:33:00.44,38.8678,37.5738,5.5,1.5
2024.01.30,13:30:51.83,37.3065,36.7583,6.5,1.7
2024.01.30,13:29:29.25,37.2488,36.9782,9.7,1.7
2024.01.30,13:18:00.47,38.9007,43.5398,5.0,1.7
2024.01.30,13:12:44.74,36.2285,36.2015,10.6,1.5
2024.01.30,12:55:58.86,38.2567,38.4385,11.6,2.0
2024.01.30,12:29:00.61,38.38,37.7655,7.7,1.5
2024.01.30,12:25:57.75,40.9387,39.9527,5.3,2.0
2024.01.30,12:17:34.55,38.3715,37.8393,6.0,1.9
2024.01.30,12:01:37.86,36.0047,36.2722,18.5,1.7
2024.01.30,11:39:31.62,37.9623,27.1515,8.8,2.5
2024.01.30,11:15:02.26,38.496,40.2882,9.7,2.4
2024.01.30,11:13:16.11,37.8242,37.6798,8.1,2.0
2024.01.30,11:08:42.09,37.9595,27.1553,5.4,2.6
2024.01.30,10:50:20.07,36.9852,36.384,27.2,1.6
2024.01.30,10:36:07.67,38.2732,36.497,25.0,1.0
2024.01.30,10:08:02.91,38.1787,37.9438,7.6,1.9
2024.01.30,09:53:02.15,38.0142,38.6042,13.6,1.7
2024.01.30,09:47:49.57,40.8738,31.487,10.8,1.4
2024.01.30,09:43:32.10,37.8785,38.0465,13.3,1.3
2024.01.30,09:25:10.82,38.0363,38.5172,5.0,1.5
2024.01.30,09:21:48.99,36.3617,36.3728,7.2,1.8
2024.01.30,09:08:15.29,37.2072,27.8835,0.0,1.6
2024.01.30,09:07:22.56,37.2235,27.8837,0.0,1.5
2024.01.30,08:59:49.85,36.2705,33.7405,0.0,1.2
2024.01.30,08:46:55.49,36.9878,28.178,5.3,1.6
2024.01.30,08:34:28.48,36.2683,36.2213,8.4,2.1
2024.01.30,07:46:06.98,38.5475,37.3713,5.0,1.4
2024.01.30,07:28:13.93,37.7205,34.9918,4.6,2.0
2024.01.30,07:03:57.12,37.9793,27.139,5.2,1.6
2024.01.30,07:00:48.46,39.528,28.5818,5.0,2.0
2024.01.30,06:47:41.05,38.5278,37.6423,4.1,1.3
2024.01.30,06:44:33.17,38.1773,36.855,5.1,2.2
2024.01.30,06:34:33.08,38.3222,38.8575,5.3,2.4
2024.01.30,06:22:36.19,37.114,28.0865,4.8,2.4
2024.01.30,05:59:03.92,35.5115,33.3337,7.3,2.8
2024.01.30,05:34:26.49,40.7867,31.4495,4.4,1.4
2024.01.30,05:14:41.23,38.3857,37.3773,8.6,1.6
2024.01.30,04:43:17.74,38.0065,27.6032,21.5,1.8
2024.01.30,04:42:46.88,38.558,37.2883,15.9,1.5
2024.01.30,04:42:06.63,37.9628,27.6507,8.1,2.1
2024.01.30,04:00:36.86,38.4423,37.5525,5.0,1.4
2024.01.30,03:29:01.14,38.0087,27.178,4.0,1.3
2024.01.30,03:12:57.92,36.9328,35.7402,3.7,1.3
2024.01.30,03:12:25.72,39.8863,40.0813,19.6,2.2
2024.01.30,02:50:03.05,37.0025,36.472,5.0,2.2
2024.01.30,02:38:12.28,41.4777,28.5312,4.6,2.1
2024.01.30,02:27:50.03,37.9725,27.1167,4.5,1.7
2024.01.30,02:23:31.83,38.104,37.0882,2.1,2.3
2024.01.30,02:06:55.03,36.4728,28.0847,71.3,1.8
2024.01.30,01:57:38.11,37.006,35.7098,4.8,1.2
2024.01.30,00:43:32.25,38.6017,27.0437,16.8,1.6
2024.01.30,00:40:27.41,36.1515,35.8962,6.9,1.3
2024.01.30,00:12:39.37,38.2255,38.587,5.0,2.4
2024.01.30,00:02:14.29,38.5038,27.5272,7.9,2.2
2024.01.30,00:01:02.56,37.9735,27.131,10.3,1.6
2024.01.29,23:28:15.66,37.9627,36.2743,5.2,1.0
2024.01.29,23:18:06.77,38.5712,37.2247,10.6,1.2
2024.01.29,23:04:47.94,37.7342,35.389,8.1,1.6
2024.01.29,22:57:13.14,37.9498,37.65,4.7,2.3
2024.01.29,22:56:19.41,40.4253,28.8863,8.9,1.4
2024.01.29,22:28:07.27,37.8435,36.4013,6.9,2.0
2024.01.29,22:26:03.26,38.0227,27.0143,5.0,1.4
2024.01.29,22:18:56.80,38.1077,37.4332,6.8,1.5
2024.01.29,21:29:32.32,37.964,27.1598,3.9,1.6
2024.01.29,20:58:08.27,38.1563,38.1368,8.2,1.5
2024.01.29,20:26:55.49,38.0773,37.4225,5.3,3.0
2024.01.29,20:23:21.13,40.4627,34.8742,6.6,1.8
2024.01.29,20:09:43.09,37.0518,36.2532,5.4,1.8
2024.01.29,19:41:28.96,36.8915,37.1013,5.3,1.9
2024.01.29,19:35:49.03,38.6217,39.4847,7.8,2.3
2024.01.29,19:03:26.77,39.3715,26.9172,8.7,1.9
2024.01.29,19:01:47.21,39.4018,26.9415,13.1,1.6
2024.01.29,17:52:59.65,37.9448,27.1483,13.5,1.4
2024.01.29,17:51:23.67,39.0505,42.2483,5.0,2.9
2024.01.29,17:35:02.53,39.0468,27.5315,9.6,1.5
